Sort_Key,Translate,Resort,Century,Quatrain,Merged_Line,Line,Couplet,French,English,
5003302,Who will strive mightily to recover their liberty:,11,5,33,1,2,B,Qui tiendront fort pour liberté rauoir :,Who will strive mightily to recover their liberty:,
5003303,"The males cut up, unhappy fray,",11,5,33,2,3,A,"Detrencher masses infelice meslée,","The males cut up, unhappy fray,",
5003304,"Cries, groans at Nantes pitiful to see.",11,5,33,2,4,B,Cris vrlemens a Nante; piteux voir.,"Cries, groans at Nantes pitiful to see.",
6003301,"His last hand through sanguinary,",12,6,33,1,1,A,"Sa main derniere par Alus sanguinaire,","His last hand through sanguinary,",
6003302,He will be unable to protect himself by sea:,12,6,33,1,2,B,Ne se pourra plus la mer garentir;,He will be unable to protect himself by sea:,
6003303,"Between two rivers he will fear the military hand,",12,6,33,2,3,A,"Entre deux fleuues craindre main militaire,","Between two rivers he will fear the military hand,",
6003304,The black and irate one will make him rue it.,12,6,33,2,4,B,Le noir l'ireux le fera repentir.,The black and irate one will make him rue it.,
7003401,"The French nation will be in great grief,",1,7,34,1,1,A,"En grand regret sera la gent Gauloise,","The French nation will be in great grief,",
7003402,"vain and lighthearted, they will believe rash things.",1,7,34,1,2,B,"Cœur vain, leger croira temerité :","vain and lighthearted, they will believe rash things.",
7003403,"No bread, salt, wine nor water, venom nor ale,",1,7,34,2,3,A,"Pain, sel, ne vin, eau, venin ne ceruoise,","No bread, salt, wine nor water, venom nor ale,",
7003404,"the greater one captured, hunger, cold and want.",1,7,34,2,4,B,"Plus grand captif, faim, froid, necessité.","the greater one captured, hunger, cold and want.",
8003401,"After the victory of the Lion over the Lion,",2,8,34,1,1,A,"Apres victoire du Lyon au Lyon,","After the victory of the Lion over the Lion,",
8003402,there will be great slaughter on the mountain of Jura;,2,8,34,1,2,B,"Sus la montagne de Ivra Secatombe,",there will be great slaughter on the mountain of Jura;,
8003403,"floods and dark-colored people of the seventh ( of a million ),",2,8,34,2,3,A,"Delues & brodes septiesme million,","floods and dark-colored people of the seventh ( of a million ),",
8003404,"Lyons, Ulm at the mausoleum death and the tomb.",2,8,34,2,4,B,"Lyon, Vlme à Mausol mort & tombe.","Lyons, Ulm at the mausoleum death and the tomb.",
9003401,"The single part afflicted will be mitered,",3,9,34,1,1,A,"La part sous mary sera mitré,","The single part afflicted will be mitered,",
9003402,Return conflict to pass over the tile:,3,9,34,1,2,B,Retour conflict passera sur la thuille :,Return conflict to pass over the tile:,
9003403,For five hundred one to betray will be titled,3,9,34,2,3,A,"Par cinq cens vn trahyr sera tiltré,",For five hundred one to betray will be titled,
9003404,Narbonne and Salces we have oil for knives.,3,9,34,2,4,B,Narbon & Saulce par contaux auons d'huille.,Narbonne and Salces we have oil for knives.,
10003401,"The Gaul who will hold the empire through war,",4,10,34,1,1,A,"Gaulois qu'empire par guerre occupera,","The Gaul who will hold the empire through war,",
10003402,He will be betrayed by his minor brother-in-law:,4,10,34,1,2,B,"Par son beau frere mineur sera trahy,",He will be betrayed by his minor brother-in-law:,
10003403,"He will be drawn by a fierce, prancing horse,",4,10,34,2,3,A,"Par cheual rude voltigeant trainera,","He will be drawn by a fierce, prancing horse,",
10003404,The brother will be hated for the deed for a long time,4,10,34,2,4,B,Du fait le frere long temps sera hay.,The brother will be hated for the deed for a long time,
11003401,Princes and lords will all wage war against each other—,5,11,34,1,1,A,"Princes & Seigneurs tous ƒe feront la guerre,",Princes and lords will all wage war against each other—,
11003402,"Cousin against cousin, brother against brother.",5,11,34,1,2,A,"Couƒin germain le frere auec le frere,","Cousin against cousin, brother against brother.",
11003403,"The lesser one, the Arab, the fortunate House of Bourbon,",5,11,34,2,3,B,"Tiny l'Arby de l'heureux de Bourbon,","The lesser one, the Arab, the fortunate House of Bourbon,",
11003404,And the much-loved princes of Jerusalem alike:,5,11,34,3,4,C,"De Hieruƒalem les Princes tant aimables,",And the much-loved princes of Jerusalem alike:,
11003405,"Because of a deed both monstrous and accursed,",5,11,34,3,5,C,"Du fait commis enorme & execrables,","Because of a deed both monstrous and accursed,",
11003406,They will suffer its cost endlessly in their coffers.,5,11,34,2,6,B,Se reƒƒentiront ƒur la bourƒe ƒans fond.,They will suffer its cost endlessly in their coffers.,
12003401,#VALUE!,6,12,34,1,1,A,,,
12003402,#VALUE!,6,12,34,1,2,B,,,
12003403,#VALUE!,6,12,34,2,3,A,,,
12003404,#VALUE!,6,12,34,2,4,B,,,
1003401,"The bird of prey flying to the left,",7,1,34,1,1,A,"L'oyseau de proye volant à la fenestre,","The bird of prey flying to the left,",
1003402,"before battle is joined with the French, he makes preparations.",7,1,34,1,2,B,Auant conflit fait aux François parure.,"before battle is joined with the French, he makes preparations.",
1003403,"Some will regard him as good, others bad or uncertain.",7,1,34,2,3,A,"L'vn bon prendra, l'autre ambigue sinistre,","Some will regard him as good, others bad or uncertain.",
1003404,The weaker party will regard him as a good omen.,7,1,34,2,4,B,La partie foible tiendra par bonne augure.,The weaker party will regard him as a good omen.,
2003401,The senseless ire of the furious combat,8,2,34,1,1,A,"L'ire insensée du combat furieux,",The senseless ire of the furious combat,
2003402,Will cause steel to be flashed at the table by brothers:,8,2,34,1,2,B,"Fera à table par freres le fer luyre,",Will cause steel to be flashed at the table by brothers:,
2003403,"To part them death, wound, and curiously,",8,2,34,2,3,A,"Les departir mort blesse curieux,","To part them death, wound, and curiously,",
2003404,The proud duel will come to harm France.,8,2,34,2,4,B,Le fier duelle viendra en France nuyre.,The proud duel will come to harm France.,
3003401,"When the eclipse of the Sun will then be,",9,3,34,1,1,A,"Quand le deffaut du Soleil lors sera,","When the eclipse of the Sun will then be,",
3003402,The monster will be seen in full day:,9,3,34,1,2,B,Sur le plein iour le monstre sera veu;,The monster will be seen in full day:,
3003403,"Quite otherwise will one interpret it,",9,3,34,2,3,A,"Tout autrement on l'interpretera,","Quite otherwise will one interpret it,",
3003404,High price unguarded: none will have foreseen it.,9,3,34,2,4,B,"Cherté n'a garde, nul n'y aura pourueu.",High price unguarded: none will have foreseen it.,
4003401,"The great one of the foreign land led captive,",10,4,34,1,1,A,"Le grand mené captif d'estrange terre,","The great one of the foreign land led captive,",
4003402,Chained in gold offered to King Chyren:,10,4,34,1,2,B,D'or enchainé au Roy Chyren offert :,Chained in gold offered to King Chyren:,
4003403,"He who in Ausonia, Milan will lose the war,",10,4,34,2,3,A,"Qui dans Ausone, Milan perdra la guerre,","He who in Ausonia, Milan will lose the war,",
4003404,And all his army put to fire and sword.,10,4,34,2,4,B,Et tout son ost mis à feu & à fer.,And all his army put to fire and sword.,
5003401,From the deepest part of the English West,11,5,34,1,1,A,Du plus profond de l'occident Anglois.,From the deepest part of the English West,
5003402,Where the head of the British isle is,11,5,34,1,2,B,Ou est le chef de l'isle Britannique :,Where the head of the British isle is,
5003403,"A fleet will enter the Gironde through Blois,",11,5,34,2,3,A,"Entrera classe dans Gyronde par Blois,","A fleet will enter the Gironde through Blois,",
5003404,"Through wine and salt, fires hidden in the casks.",11,5,34,2,4,B,Par vin & feux cachez aux barriques.,"Through wine and salt, fires hidden in the casks.",
6003401,The device of flying fire,12,6,34,1,1,A,"De feu volant la machination,",The device of flying fire,
6003402,Will come to trouble the great besieged chief:,12,6,34,1,2,B,Viendra troubler au grand chef assiegez :,Will come to trouble the great besieged chief:,
6003403,Within there will be such sedition,12,6,34,2,3,A,"Dedans sera telle sedition,",Within there will be such sedition,
6003404,That the profligate ones will be in despair.,12,6,34,2,4,B,Qu'en desespoir seront les profligez.,That the profligate ones will be in despair.,
7003501,The great fish will come to complain and weep,1,7,35,1,1,A,"La grande poche viendra plaindre, pleurer,",The great fish will come to complain and weep,
7003502,"for having chosen, deceived concerning his age:",1,7,35,1,2,B,D'auoir esleu : trompez seront en l'aage.,"for having chosen, deceived concerning his age:",
7003503,"he will hardly want to remain with them,",1,7,35,2,3,A,Guiere auec eux ne voudra demeurer :,"he will hardly want to remain with them,",
7003504,he will be deceived by those (speaking) his own tongue.,1,7,35,2,4,B,Deceu sera par ceux de son langage.,he will be deceived by those (speaking) his own tongue.,
8003501,At the entrance to Garonne and Baise,2,8,35,1,1,A,"Dedans l'entrée de Garonne & Bayse,",At the entrance to Garonne and Baise,
8003502,"and the forest not far from Damazan,",2,8,35,1,2,B,Et la forest non loing de Damazan,"and the forest not far from Damazan,",
8003503,"discoveries of the frozen sea, then hail and north winds.",2,8,35,2,3,A,"Du marsaues gelées, puis gresle & bize","discoveries of the frozen sea, then hail and north winds.",
8003504,Frost in the Dardonnais through the mistake of the month.,2,8,35,2,4,B,Dordonnois gelle par erreur de Mezan.,Frost in the Dardonnais through the mistake of the month.,
9003501,"And fair Ferdinand will be detached,",3,9,35,1,1,A,"Et Ferdinand blonde sera descorte,","And fair Ferdinand will be detached,",
9003502,"To abandon the flower, to follow the Macedonian:",3,9,35,1,2,B,"Quitter la fleur, suyure le Macedon,","To abandon the flower, to follow the Macedonian:",
9003503,"In the great pinch his course will fail,",3,9,35,2,3,A,"Au grand besoing defaillira sa routte,","In the great pinch his course will fail,",
9003504,And he will march against the Myrmidons.,3,9,35,2,4,B,Et marchera contre le Myrmiden.,And he will march against the Myrmidons.,
10003501,The younger son of the king flagrant in burning lust,4,10,35,1,1,A,"Puisnay royal flagrand d'ardant libide,",The younger son of the king flagrant in burning lust,
10003502,To enjoy his first cousin:,4,10,35,1,2,B,Pour se iouyr de cousine germaine,To enjoy his first cousin:,
10003503,"Female attire in the Temple of Artemis,",4,10,35,2,3,A,Habit de femme au temple d'Arthemide :,"Female attire in the Temple of Artemis,",
10003504,Going to be murdered by the unknown one of Maine.,4,10,35,2,4,B,Allant murdry par incogneu du Marne.,Going to be murdered by the unknown one of Maine.,
11003501,"A lady deeply grieved by death,",5,11,35,1,1,A,"Dame par mort grandement attriƒtée,","A lady deeply grieved by death,",
11003502,Mother and guardian of the blood that has departed from her.,5,11,35,1,2,A,Mere & tutrice au ƒang qui l'a quittée.,Mother and guardian of the blood that has departed from her.,
11003503,"Lady and lords alike, made orphans as children;",5,11,35,2,3,B,"Dame & Seigneurs, faits enfans orphelins,","Lady and lords alike, made orphans as children;",
11003504,"By asps and by crocodiles,",5,11,35,3,4,C,"Par les Aƒpics & par les Crocodilles,","By asps and by crocodiles,",
11003505,"Strong towns, castles, and cities shall be seized unawares.",5,11,35,3,5,C,"Seront ƒurpris forts bourgs, chaƒteaux & villes,","Strong towns, castles, and cities shall be seized unawares.",
11003506,May Almighty God guard them from the wicked.,5,11,35,2,6,B,Dieu Tout-puiƒƒant les garde de malins.,May Almighty God guard them from the wicked.,
12003501,#VALUE!,6,12,35,1,1,A,,,
12003502,#VALUE!,6,12,35,1,2,B,,,
12003503,#VALUE!,6,12,35,2,3,A,,,
12003504,#VALUE!,6,12,35,2,4,B,,,
1003501,"The young lion will overcome the older one,",7,1,35,1,1,A,"Le Lyon ieune, le vieux surmontera,","The young lion will overcome the older one,",
1003502,in a field of combat in single fight:,7,1,35,1,2,B,"En champ bellique par singuliere duelle,",in a field of combat in single fight:,
1003503,He will pierce his eyes in their golden cage;,7,1,35,2,3,A,"Dans cage d'or les yeux luy creuera,",He will pierce his eyes in their golden cage;,
1003504,"two wounds in one, then he dies a cruel death.",7,1,35,2,4,B,"Deux classes vne, pour mourir mort cruelle.","two wounds in one, then he dies a cruel death.",
2003501,"The fire by night will take hold in two lodgings,",8,2,35,1,1,A,"Dans deux logis de nuict le feu prendra,","The fire by night will take hold in two lodgings,",
2003502,Several within suffocated and roasted.,8,2,35,1,2,B,"Plusieurs dedans estouffez & rostis,",Several within suffocated and roasted.,
2003503,It will happen near two rivers as one:,8,2,35,2,3,A,Pres de deux fleuues pour seur il aduiendra,It will happen near two rivers as one:,
2003504,"Sun, Sagittarius and Capricorn all will be reduced.",8,2,35,2,4,B,"Sol, l'Arc & Caper, tous seront amortis.","Sun, Sagittarius and Capricorn all will be reduced.",
3003501,"From the very depths of the West of Europe,",9,3,35,1,1,A,"Du plus profond de l'Occident d'Europe,","From the very depths of the West of Europe,",
3003502,"A young child will be born of poor people,",9,3,35,1,2,B,De pauures gens vn ieune enfant naistra :,"A young child will be born of poor people,",
3003503,He who by his tongue will seduce a great troop:,9,3,35,2,3,A,"Qui par sa langue seduira grande trouppe,",He who by his tongue will seduce a great troop:,
3003504,His fame will increase towards the realm of the East.,9,3,35,2,4,B,"Son bruit au regne d'Orient plus croistra,",His fame will increase towards the realm of the East.,
4003501,The fire put out the virgins will betray,10,4,35,1,1,A,"Le feu estaint les vierges trahyront,",The fire put out the virgins will betray,
